rbg,dem,mask,mainclass,few
26001_11027_rgb.tif,26001_11027_dem.tif,26001_11027_label.tif,1.0,0
25704_10881_rgb.tif,25704_10881_dem.tif,25704_10881_label.tif,1.0,0
25939_10980_rgb.tif,25939_10980_dem.tif,25939_10980_label.tif,1.0,0
26677_11446_rgb.tif,26677_11446_dem.tif,26677_11446_label.tif,1.0,0
25976_10877_rgb.tif,25976_10877_dem.tif,25976_10877_label.tif,1.0,0
26442_10960_rgb.tif,26442_10960_dem.tif,26442_10960_label.tif,1.0,0
26143_11382_rgb.tif,26143_11382_dem.tif,26143_11382_label.tif,1.0,0
26359_11112_rgb.tif,26359_11112_dem.tif,26359_11112_label.tif,1.0,0
25951_10986_rgb.tif,25951_10986_dem.tif,25951_10986_label.tif,1.0,0
26158_11168_rgb.tif,26158_11168_dem.tif,26158_11168_label.tif,1.0,0
25751_11143_rgb.tif,25751_11143_dem.tif,25751_11143_label.tif,1.0,0
25611_11138_rgb.tif,25611_11138_dem.tif,25611_11138_label.tif,1.0,0
26434_11001_rgb.tif,26434_11001_dem.tif,26434_11001_label.tif,1.0,0
25660_11105_rgb.tif,25660_11105_dem.tif,25660_11105_label.tif,1.0,0
26499_11462_rgb.tif,26499_11462_dem.tif,26499_11462_label.tif,1.0,1
26353_11115_rgb.tif,26353_11115_dem.tif,26353_11115_label.tif,1.0,0
26430_11031_rgb.tif,26430_11031_dem.tif,26430_11031_label.tif,1.0,0
25705_10926_rgb.tif,25705_10926_dem.tif,25705_10926_label.tif,1.0,0
26223_11141_rgb.tif,26223_11141_dem.tif,26223_11141_label.tif,1.0,0
26524_11490_rgb.tif,26524_11490_dem.tif,26524_11490_label.tif,1.0,0
26547_11496_rgb.tif,26547_11496_dem.tif,26547_11496_label.tif,1.0,0
26333_11471_rgb.tif,26333_11471_dem.tif,26333_11471_label.tif,1.0,0
26323_11401_rgb.tif,26323_11401_dem.tif,26323_11401_label.tif,1.0,0
26289_11337_rgb.tif,26289_11337_dem.tif,26289_11337_label.tif,1.0,0
25753_10986_rgb.tif,25753_10986_dem.tif,25753_10986_label.tif,1.0,0
26318_10896_rgb.tif,26318_10896_dem.tif,26318_10896_label.tif,1.0,0
26727_11608_rgb.tif,26727_11608_dem.tif,26727_11608_label.tif,1.0,0
26707_11504_rgb.tif,26707_11504_dem.tif,26707_11504_label.tif,1.0,0
25999_11362_rgb.tif,25999_11362_dem.tif,25999_11362_label.tif,1.0,0
26412_11129_rgb.tif,26412_11129_dem.tif,26412_11129_label.tif,1.0,0
25805_11280_rgb.tif,25805_11280_dem.tif,25805_11280_label.tif,1.0,0
25794_10800_rgb.tif,25794_10800_dem.tif,25794_10800_label.tif,1.0,0
25874_11255_rgb.tif,25874_11255_dem.tif,25874_11255_label.tif,1.0,0
26298_11030_rgb.tif,26298_11030_dem.tif,26298_11030_label.tif,1.0,0
25909_10870_rgb.tif,25909_10870_dem.tif,25909_10870_label.tif,1.0,0
26195_11073_rgb.tif,26195_11073_dem.tif,26195_11073_label.tif,1.0,0
26141_10977_rgb.tif,26141_10977_dem.tif,26141_10977_label.tif,1.0,0
26343_10973_rgb.tif,26343_10973_dem.tif,26343_10973_label.tif,1.0,0
26128_10956_rgb.tif,26128_10956_dem.tif,26128_10956_label.tif,1.0,0
25879_11324_rgb.tif,25879_11324_dem.tif,25879_11324_label.tif,1.0,0
26308_11392_rgb.tif,26308_11392_dem.tif,26308_11392_label.tif,1.0,0
26170_11019_rgb.tif,26170_11019_dem.tif,26170_11019_label.tif,1.0,0
26419_11041_rgb.tif,26419_11041_dem.tif,26419_11041_label.tif,1.0,0
26102_11380_rgb.tif,26102_11380_dem.tif,26102_11380_label.tif,1.0,0
26320_11379_rgb.tif,26320_11379_dem.tif,26320_11379_label.tif,1.0,0
26251_11082_rgb.tif,26251_11082_dem.tif,26251_11082_label.tif,1.0,0
25682_11368_rgb.tif,25682_11368_dem.tif,25682_11368_label.tif,1.0,0
26252_11004_rgb.tif,26252_11004_dem.tif,26252_11004_label.tif,1.0,0
26179_11419_rgb.tif,26179_11419_dem.tif,26179_11419_label.tif,1.0,0
26377_11013_rgb.tif,26377_11013_dem.tif,26377_11013_label.tif,1.0,0
26310_11451_rgb.tif,26310_11451_dem.tif,26310_11451_label.tif,1.0,0
26448_11059_rgb.tif,26448_11059_dem.tif,26448_11059_label.tif,1.0,0
26231_11129_rgb.tif,26231_11129_dem.tif,26231_11129_label.tif,1.0,0
26232_11139_rgb.tif,26232_11139_dem.tif,26232_11139_label.tif,1.0,0
26182_11400_rgb.tif,26182_11400_dem.tif,26182_11400_label.tif,1.0,0
26758_11526_rgb.tif,26758_11526_dem.tif,26758_11526_label.tif,1.0,0
26207_11109_rgb.tif,26207_11109_dem.tif,26207_11109_label.tif,1.0,0
25997_11023_rgb.tif,25997_11023_dem.tif,25997_11023_label.tif,1.0,0
26390_11428_rgb.tif,26390_11428_dem.tif,26390_11428_label.tif,1.0,0
26170_11409_rgb.tif,26170_11409_dem.tif,26170_11409_label.tif,1.0,0
26761_11537_rgb.tif,26761_11537_dem.tif,26761_11537_label.tif,1.0,0
26447_11060_rgb.tif,26447_11060_dem.tif,26447_11060_label.tif,1.0,0
26347_11418_rgb.tif,26347_11418_dem.tif,26347_11418_label.tif,1.0,0
26232_11071_rgb.tif,26232_11071_dem.tif,26232_11071_label.tif,1.0,0
25929_10954_rgb.tif,25929_10954_dem.tif,25929_10954_label.tif,1.0,0
26470_11207_rgb.tif,26470_11207_dem.tif,26470_11207_label.tif,1.0,0
26271_11346_rgb.tif,26271_11346_dem.tif,26271_11346_label.tif,1.0,0
25870_11333_rgb.tif,25870_11333_dem.tif,25870_11333_label.tif,1.0,0
26435_11112_rgb.tif,26435_11112_dem.tif,26435_11112_label.tif,1.0,0
26324_10977_rgb.tif,26324_10977_dem.tif,26324_10977_label.tif,1.0,0
25575_11023_rgb.tif,25575_11023_dem.tif,25575_11023_label.tif,1.0,0
26001_11028_rgb.tif,26001_11028_dem.tif,26001_11028_label.tif,1.0,0
25776_11211_rgb.tif,25776_11211_dem.tif,25776_11211_label.tif,1.0,0
25902_11345_rgb.tif,25902_11345_dem.tif,25902_11345_label.tif,1.0,0
26350_11119_rgb.tif,26350_11119_dem.tif,26350_11119_label.tif,1.0,0
25730_11114_rgb.tif,25730_11114_dem.tif,25730_11114_label.tif,1.0,0
26329_11109_rgb.tif,26329_11109_dem.tif,26329_11109_label.tif,1.0,0
25727_10898_rgb.tif,25727_10898_dem.tif,25727_10898_label.tif,1.0,0
26360_11483_rgb.tif,26360_11483_dem.tif,26360_11483_label.tif,1.0,0
26130_11380_rgb.tif,26130_11380_dem.tif,26130_11380_label.tif,1.0,0
25857_11304_rgb.tif,25857_11304_dem.tif,25857_11304_label.tif,1.0,1
26765_11534_rgb.tif,26765_11534_dem.tif,26765_11534_label.tif,1.0,0
25727_10897_rgb.tif,25727_10897_dem.tif,25727_10897_label.tif,1.0,0
25953_10983_rgb.tif,25953_10983_dem.tif,25953_10983_label.tif,1.0,0
25560_11087_rgb.tif,25560_11087_dem.tif,25560_11087_label.tif,1.0,0
26273_10878_rgb.tif,26273_10878_dem.tif,26273_10878_label.tif,1.0,0
26012_10912_rgb.tif,26012_10912_dem.tif,26012_10912_label.tif,1.0,0
26535_11534_rgb.tif,26535_11534_dem.tif,26535_11534_label.tif,1.0,0
26083_11399_rgb.tif,26083_11399_dem.tif,26083_11399_label.tif,1.0,0
26378_11368_rgb.tif,26378_11368_dem.tif,26378_11368_label.tif,1.0,0
26667_11381_rgb.tif,26667_11381_dem.tif,26667_11381_label.tif,1.0,0
26131_10954_rgb.tif,26131_10954_dem.tif,26131_10954_label.tif,1.0,0
25582_11065_rgb.tif,25582_11065_dem.tif,25582_11065_label.tif,1.0,0
26621_11324_rgb.tif,26621_11324_dem.tif,26621_11324_label.tif,1.0,0
25844_10966_rgb.tif,25844_10966_dem.tif,25844_10966_label.tif,1.0,0
26206_11068_rgb.tif,26206_11068_dem.tif,26206_11068_label.tif,1.0,0
26413_11160_rgb.tif,26413_11160_dem.tif,26413_11160_label.tif,1.0,0
26314_11138_rgb.tif,26314_11138_dem.tif,26314_11138_label.tif,1.0,1
26173_10993_rgb.tif,26173_10993_dem.tif,26173_10993_label.tif,1.0,0
25909_10963_rgb.tif,25909_10963_dem.tif,25909_10963_label.tif,1.0,0
26390_11425_rgb.tif,26390_11425_dem.tif,26390_11425_label.tif,1.0,0
26208_10999_rgb.tif,26208_10999_dem.tif,26208_10999_label.tif,1.0,0
26115_11113_rgb.tif,26115_11113_dem.tif,26115_11113_label.tif,1.0,0
25955_11340_rgb.tif,25955_11340_dem.tif,25955_11340_label.tif,1.0,0
26246_11412_rgb.tif,26246_11412_dem.tif,26246_11412_label.tif,1.0,0
26443_11414_rgb.tif,26443_11414_dem.tif,26443_11414_label.tif,1.0,0
26368_11340_rgb.tif,26368_11340_dem.tif,26368_11340_label.tif,1.0,0
26298_11023_rgb.tif,26298_11023_dem.tif,26298_11023_label.tif,1.0,0
26265_11349_rgb.tif,26265_11349_dem.tif,26265_11349_label.tif,1.0,0
26350_11079_rgb.tif,26350_11079_dem.tif,26350_11079_label.tif,1.0,0
26716_11629_rgb.tif,26716_11629_dem.tif,26716_11629_label.tif,1.0,0
26714_11484_rgb.tif,26714_11484_dem.tif,26714_11484_label.tif,1.0,0
25929_10979_rgb.tif,25929_10979_dem.tif,25929_10979_label.tif,1.0,0
26217_10890_rgb.tif,26217_10890_dem.tif,26217_10890_label.tif,1.0,0
26485_11209_rgb.tif,26485_11209_dem.tif,26485_11209_label.tif,1.0,0
26659_11407_rgb.tif,26659_11407_dem.tif,26659_11407_label.tif,1.0,0
25928_11327_rgb.tif,25928_11327_dem.tif,25928_11327_label.tif,1.0,0
26241_11085_rgb.tif,26241_11085_dem.tif,26241_11085_label.tif,1.0,0
26286_11311_rgb.tif,26286_11311_dem.tif,26286_11311_label.tif,1.0,0
25774_11281_rgb.tif,25774_11281_dem.tif,25774_11281_label.tif,1.0,0
26140_11381_rgb.tif,26140_11381_dem.tif,26140_11381_label.tif,1.0,0
26282_11343_rgb.tif,26282_11343_dem.tif,26282_11343_label.tif,1.0,0
26426_11068_rgb.tif,26426_11068_dem.tif,26426_11068_label.tif,1.0,0
25953_10913_rgb.tif,25953_10913_dem.tif,25953_10913_label.tif,1.0,0
26321_11361_rgb.tif,26321_11361_dem.tif,26321_11361_label.tif,1.0,0
26154_11172_rgb.tif,26154_11172_dem.tif,26154_11172_label.tif,1.0,0
25934_11270_rgb.tif,25934_11270_dem.tif,25934_11270_label.tif,1.0,0
25889_10992_rgb.tif,25889_10992_dem.tif,25889_10992_label.tif,1.0,0
25590_11033_rgb.tif,25590_11033_dem.tif,25590_11033_label.tif,1.0,0
25829_11287_rgb.tif,25829_11287_dem.tif,25829_11287_label.tif,1.0,0
26070_10897_rgb.tif,26070_10897_dem.tif,26070_10897_label.tif,1.0,0
26047_10916_rgb.tif,26047_10916_dem.tif,26047_10916_label.tif,1.0,0
25864_10885_rgb.tif,25864_10885_dem.tif,25864_10885_label.tif,1.0,0
25916_10870_rgb.tif,25916_10870_dem.tif,25916_10870_label.tif,1.0,0
25850_10832_rgb.tif,25850_10832_dem.tif,25850_10832_label.tif,1.0,0
26455_11044_rgb.tif,26455_11044_dem.tif,26455_11044_label.tif,1.0,0
26366_11078_rgb.tif,26366_11078_dem.tif,26366_11078_label.tif,1.0,1
26334_11469_rgb.tif,26334_11469_dem.tif,26334_11469_label.tif,1.0,0
26344_10966_rgb.tif,26344_10966_dem.tif,26344_10966_label.tif,1.0,0
26518_11156_rgb.tif,26518_11156_dem.tif,26518_11156_label.tif,1.0,0
26292_11077_rgb.tif,26292_11077_dem.tif,26292_11077_label.tif,1.0,1
26169_11110_rgb.tif,26169_11110_dem.tif,26169_11110_label.tif,1.0,0
25959_10855_rgb.tif,25959_10855_dem.tif,25959_10855_label.tif,1.0,0
26345_11472_rgb.tif,26345_11472_dem.tif,26345_11472_label.tif,1.0,0
26281_11442_rgb.tif,26281_11442_dem.tif,26281_11442_label.tif,1.0,0
25653_11108_rgb.tif,25653_11108_dem.tif,25653_11108_label.tif,1.0,0
26313_11081_rgb.tif,26313_11081_dem.tif,26313_11081_label.tif,1.0,0
26035_10939_rgb.tif,26035_10939_dem.tif,26035_10939_label.tif,1.0,0
26172_11394_rgb.tif,26172_11394_dem.tif,26172_11394_label.tif,1.0,0
25863_11332_rgb.tif,25863_11332_dem.tif,25863_11332_label.tif,1.0,0
25932_11027_rgb.tif,25932_11027_dem.tif,25932_11027_label.tif,1.0,0
26221_11114_rgb.tif,26221_11114_dem.tif,26221_11114_label.tif,1.0,0
26181_11094_rgb.tif,26181_11094_dem.tif,26181_11094_label.tif,1.0,0
25616_11035_rgb.tif,25616_11035_dem.tif,25616_11035_label.tif,1.0,0
26713_11486_rgb.tif,26713_11486_dem.tif,26713_11486_label.tif,1.0,0
25842_10962_rgb.tif,25842_10962_dem.tif,25842_10962_label.tif,1.0,0
26540_11285_rgb.tif,26540_11285_dem.tif,26540_11285_label.tif,1.0,0
26475_11452_rgb.tif,26475_11452_dem.tif,26475_11452_label.tif,1.0,0
26493_11221_rgb.tif,26493_11221_dem.tif,26493_11221_label.tif,1.0,0
26441_11137_rgb.tif,26441_11137_dem.tif,26441_11137_label.tif,1.0,0
26765_11521_rgb.tif,26765_11521_dem.tif,26765_11521_label.tif,1.0,0
25748_11200_rgb.tif,25748_11200_dem.tif,25748_11200_label.tif,1.0,0
26342_11395_rgb.tif,26342_11395_dem.tif,26342_11395_label.tif,1.0,0
26185_11404_rgb.tif,26185_11404_dem.tif,26185_11404_label.tif,1.0,0
26229_11117_rgb.tif,26229_11117_dem.tif,26229_11117_label.tif,1.0,0
25944_11019_rgb.tif,25944_11019_dem.tif,25944_11019_label.tif,1.0,0
26413_11400_rgb.tif,26413_11400_dem.tif,26413_11400_label.tif,1.0,0
26483_11491_rgb.tif,26483_11491_dem.tif,26483_11491_label.tif,1.0,0
26108_11371_rgb.tif,26108_11371_dem.tif,26108_11371_label.tif,1.0,0
26476_11209_rgb.tif,26476_11209_dem.tif,26476_11209_label.tif,1.0,0
26185_11097_rgb.tif,26185_11097_dem.tif,26185_11097_label.tif,1.0,0
26426_11417_rgb.tif,26426_11417_dem.tif,26426_11417_label.tif,1.0,0
26380_11365_rgb.tif,26380_11365_dem.tif,26380_11365_label.tif,1.0,0
25958_10914_rgb.tif,25958_10914_dem.tif,25958_10914_label.tif,1.0,0
25753_10984_rgb.tif,25753_10984_dem.tif,25753_10984_label.tif,1.0,0
25840_10955_rgb.tif,25840_10955_dem.tif,25840_10955_label.tif,1.0,0
26290_11347_rgb.tif,26290_11347_dem.tif,26290_11347_label.tif,1.0,0
25906_10920_rgb.tif,25906_10920_dem.tif,25906_10920_label.tif,1.0,0
25692_10917_rgb.tif,25692_10917_dem.tif,25692_10917_label.tif,1.0,0
26471_11068_rgb.tif,26471_11068_dem.tif,26471_11068_label.tif,1.0,0
26344_11396_rgb.tif,26344_11396_dem.tif,26344_11396_label.tif,1.0,0
26265_11141_rgb.tif,26265_11141_dem.tif,26265_11141_label.tif,1.0,0
25878_11340_rgb.tif,25878_11340_dem.tif,25878_11340_label.tif,1.0,0
25715_11179_rgb.tif,25715_11179_dem.tif,25715_11179_label.tif,1.0,0
26500_11444_rgb.tif,26500_11444_dem.tif,26500_11444_label.tif,1.0,0
26475_11441_rgb.tif,26475_11441_dem.tif,26475_11441_label.tif,1.0,0
26414_11051_rgb.tif,26414_11051_dem.tif,26414_11051_label.tif,1.0,0
26431_11170_rgb.tif,26431_11170_dem.tif,26431_11170_label.tif,1.0,0
26498_11497_rgb.tif,26498_11497_dem.tif,26498_11497_label.tif,1.0,0
26033_10905_rgb.tif,26033_10905_dem.tif,26033_10905_label.tif,1.0,0
26170_10933_rgb.tif,26170_10933_dem.tif,26170_10933_label.tif,1.0,0
26096_11400_rgb.tif,26096_11400_dem.tif,26096_11400_label.tif,1.0,0
25875_11298_rgb.tif,25875_11298_dem.tif,25875_11298_label.tif,1.0,0
26013_10908_rgb.tif,26013_10908_dem.tif,26013_10908_label.tif,1.0,0
26412_10984_rgb.tif,26412_10984_dem.tif,26412_10984_label.tif,1.0,1
26740_11610_rgb.tif,26740_11610_dem.tif,26740_11610_label.tif,1.0,0
26348_11408_rgb.tif,26348_11408_dem.tif,26348_11408_label.tif,1.0,0
26403_10950_rgb.tif,26403_10950_dem.tif,26403_10950_label.tif,1.0,0
26733_11595_rgb.tif,26733_11595_dem.tif,26733_11595_label.tif,1.0,0
25678_10900_rgb.tif,25678_10900_dem.tif,25678_10900_label.tif,1.0,0
25932_11007_rgb.tif,25932_11007_dem.tif,25932_11007_label.tif,1.0,0
25598_11122_rgb.tif,25598_11122_dem.tif,25598_11122_label.tif,1.0,0
26353_11087_rgb.tif,26353_11087_dem.tif,26353_11087_label.tif,1.0,0
25717_10855_rgb.tif,25717_10855_dem.tif,25717_10855_label.tif,1.0,1
25832_10952_rgb.tif,25832_10952_dem.tif,25832_10952_label.tif,1.0,0
26084_10963_rgb.tif,26084_10963_dem.tif,26084_10963_label.tif,1.0,0
26109_11036_rgb.tif,26109_11036_dem.tif,26109_11036_label.tif,1.0,0
26161_10923_rgb.tif,26161_10923_dem.tif,26161_10923_label.tif,1.0,0
26442_11176_rgb.tif,26442_11176_dem.tif,26442_11176_label.tif,1.0,0
26370_11329_rgb.tif,26370_11329_dem.tif,26370_11329_label.tif,1.0,0
26264_11327_rgb.tif,26264_11327_dem.tif,26264_11327_label.tif,1.0,0
26437_10986_rgb.tif,26437_10986_dem.tif,26437_10986_label.tif,1.0,0
25911_11036_rgb.tif,25911_11036_dem.tif,25911_11036_label.tif,1.0,0
25771_10945_rgb.tif,25771_10945_dem.tif,25771_10945_label.tif,1.0,0
26326_10897_rgb.tif,26326_10897_dem.tif,26326_10897_label.tif,1.0,0
26336_11102_rgb.tif,26336_11102_dem.tif,26336_11102_label.tif,1.0,0
26403_11407_rgb.tif,26403_11407_dem.tif,26403_11407_label.tif,1.0,0
26500_11457_rgb.tif,26500_11457_dem.tif,26500_11457_label.tif,1.0,0
26747_11631_rgb.tif,26747_11631_dem.tif,26747_11631_label.tif,1.0,0
25800_11431_rgb.tif,25800_11431_dem.tif,25800_11431_label.tif,1.0,0
26537_11444_rgb.tif,26537_11444_dem.tif,26537_11444_label.tif,1.0,1
25946_10874_rgb.tif,25946_10874_dem.tif,25946_10874_label.tif,1.0,1
25747_11139_rgb.tif,25747_11139_dem.tif,25747_11139_label.tif,1.0,0
25720_11192_rgb.tif,25720_11192_dem.tif,25720_11192_label.tif,1.0,0
26539_11490_rgb.tif,26539_11490_dem.tif,26539_11490_label.tif,1.0,1
26428_11080_rgb.tif,26428_11080_dem.tif,26428_11080_label.tif,1.0,0
26647_11355_rgb.tif,26647_11355_dem.tif,26647_11355_label.tif,1.0,0
25592_11005_rgb.tif,25592_11005_dem.tif,25592_11005_label.tif,1.0,0
26219_11224_rgb.tif,26219_11224_dem.tif,26219_11224_label.tif,1.0,0
26161_11398_rgb.tif,26161_11398_dem.tif,26161_11398_label.tif,1.0,0
26347_11049_rgb.tif,26347_11049_dem.tif,26347_11049_label.tif,1.0,0
26394_10960_rgb.tif,26394_10960_dem.tif,26394_10960_label.tif,1.0,0
26235_11151_rgb.tif,26235_11151_dem.tif,26235_11151_label.tif,1.0,0
26413_11418_rgb.tif,26413_11418_dem.tif,26413_11418_label.tif,1.0,0
26467_11451_rgb.tif,26467_11451_dem.tif,26467_11451_label.tif,1.0,0
26358_11457_rgb.tif,26358_11457_dem.tif,26358_11457_label.tif,1.0,0
26568_11297_rgb.tif,26568_11297_dem.tif,26568_11297_label.tif,1.0,0
26110_11026_rgb.tif,26110_11026_dem.tif,26110_11026_label.tif,1.0,0
25951_10978_rgb.tif,25951_10978_dem.tif,25951_10978_label.tif,1.0,0
26470_11396_rgb.tif,26470_11396_dem.tif,26470_11396_label.tif,1.0,0
26355_11394_rgb.tif,26355_11394_dem.tif,26355_11394_label.tif,1.0,0
26314_10942_rgb.tif,26314_10942_dem.tif,26314_10942_label.tif,1.0,0
26006_10913_rgb.tif,26006_10913_dem.tif,26006_10913_label.tif,1.0,0
26351_10991_rgb.tif,26351_10991_dem.tif,26351_10991_label.tif,1.0,0
25530_11098_rgb.tif,25530_11098_dem.tif,25530_11098_label.tif,1.0,0
26396_10975_rgb.tif,26396_10975_dem.tif,26396_10975_label.tif,1.0,0
25748_11184_rgb.tif,25748_11184_dem.tif,25748_11184_label.tif,1.0,0
26233_11055_rgb.tif,26233_11055_dem.tif,26233_11055_label.tif,1.0,0
26483_11313_rgb.tif,26483_11313_dem.tif,26483_11313_label.tif,1.0,0
26183_11397_rgb.tif,26183_11397_dem.tif,26183_11397_label.tif,1.0,0
25752_11193_rgb.tif,25752_11193_dem.tif,25752_11193_label.tif,1.0,0
26312_11449_rgb.tif,26312_11449_dem.tif,26312_11449_label.tif,1.0,0
25880_11002_rgb.tif,25880_11002_dem.tif,25880_11002_label.tif,1.0,0
26320_10936_rgb.tif,26320_10936_dem.tif,26320_10936_label.tif,1.0,0
26733_11604_rgb.tif,26733_11604_dem.tif,26733_11604_label.tif,1.0,0
26057_10920_rgb.tif,26057_10920_dem.tif,26057_10920_label.tif,1.0,0
26342_11057_rgb.tif,26342_11057_dem.tif,26342_11057_label.tif,1.0,0
26306_11140_rgb.tif,26306_11140_dem.tif,26306_11140_label.tif,1.0,0
25794_10813_rgb.tif,25794_10813_dem.tif,25794_10813_label.tif,1.0,0
26745_11617_rgb.tif,26745_11617_dem.tif,26745_11617_label.tif,1.0,0
26545_11517_rgb.tif,26545_11517_dem.tif,26545_11517_label.tif,1.0,0
26171_11425_rgb.tif,26171_11425_dem.tif,26171_11425_label.tif,1.0,0
26551_11139_rgb.tif,26551_11139_dem.tif,26551_11139_label.tif,1.0,0
25898_11328_rgb.tif,25898_11328_dem.tif,25898_11328_label.tif,1.0,0
25547_11103_rgb.tif,25547_11103_dem.tif,25547_11103_label.tif,1.0,1
26201_10956_rgb.tif,26201_10956_dem.tif,26201_10956_label.tif,1.0,1
25910_10984_rgb.tif,25910_10984_dem.tif,25910_10984_label.tif,1.0,0
25578_11044_rgb.tif,25578_11044_dem.tif,25578_11044_label.tif,1.0,0
25602_11096_rgb.tif,25602_11096_dem.tif,25602_11096_label.tif,1.0,0
26661_11432_rgb.tif,26661_11432_dem.tif,26661_11432_label.tif,1.0,0
25809_11290_rgb.tif,25809_11290_dem.tif,25809_11290_label.tif,1.0,0
25831_11279_rgb.tif,25831_11279_dem.tif,25831_11279_label.tif,1.0,0
26209_11335_rgb.tif,26209_11335_dem.tif,26209_11335_label.tif,1.0,1
26011_10935_rgb.tif,26011_10935_dem.tif,26011_10935_label.tif,1.0,0
26218_11111_rgb.tif,26218_11111_dem.tif,26218_11111_label.tif,1.0,0
26491_11227_rgb.tif,26491_11227_dem.tif,26491_11227_label.tif,1.0,0
26351_11478_rgb.tif,26351_11478_dem.tif,26351_11478_label.tif,1.0,0
26130_11248_rgb.tif,26130_11248_dem.tif,26130_11248_label.tif,1.0,0
26282_11365_rgb.tif,26282_11365_dem.tif,26282_11365_label.tif,1.0,0
25726_10925_rgb.tif,25726_10925_dem.tif,25726_10925_label.tif,1.0,0
26536_11502_rgb.tif,26536_11502_dem.tif,26536_11502_label.tif,1.0,0
25744_10787_rgb.tif,25744_10787_dem.tif,25744_10787_label.tif,1.0,0
26185_10976_rgb.tif,26185_10976_dem.tif,26185_10976_label.tif,1.0,0
25720_10953_rgb.tif,25720_10953_dem.tif,25720_10953_label.tif,1.0,0
26446_11136_rgb.tif,26446_11136_dem.tif,26446_11136_label.tif,1.0,0
26468_11457_rgb.tif,26468_11457_dem.tif,26468_11457_label.tif,1.0,0
26344_11403_rgb.tif,26344_11403_dem.tif,26344_11403_label.tif,1.0,0
25987_10890_rgb.tif,25987_10890_dem.tif,25987_10890_label.tif,1.0,0
26370_11453_rgb.tif,26370_11453_dem.tif,26370_11453_label.tif,1.0,0
26311_11335_rgb.tif,26311_11335_dem.tif,26311_11335_label.tif,1.0,0
25883_11339_rgb.tif,25883_11339_dem.tif,25883_11339_label.tif,1.0,1
26546_11342_rgb.tif,26546_11342_dem.tif,26546_11342_label.tif,1.0,0
25997_10975_rgb.tif,25997_10975_dem.tif,25997_10975_label.tif,1.0,0
26160_11387_rgb.tif,26160_11387_dem.tif,26160_11387_label.tif,1.0,0
25835_11278_rgb.tif,25835_11278_dem.tif,25835_11278_label.tif,1.0,0
26363_11342_rgb.tif,26363_11342_dem.tif,26363_11342_label.tif,1.0,0
25574_11054_rgb.tif,25574_11054_dem.tif,25574_11054_label.tif,1.0,0
26191_11363_rgb.tif,26191_11363_dem.tif,26191_11363_label.tif,1.0,0
26666_11434_rgb.tif,26666_11434_dem.tif,26666_11434_label.tif,1.0,0
25833_10836_rgb.tif,25833_10836_dem.tif,25833_10836_label.tif,1.0,0
26340_11177_rgb.tif,26340_11177_dem.tif,26340_11177_label.tif,1.0,0
26245_11131_rgb.tif,26245_11131_dem.tif,26245_11131_label.tif,1.0,0
26312_11336_rgb.tif,26312_11336_dem.tif,26312_11336_label.tif,1.0,0
26460_11478_rgb.tif,26460_11478_dem.tif,26460_11478_label.tif,1.0,0
26729_11610_rgb.tif,26729_11610_dem.tif,26729_11610_label.tif,1.0,0
25864_10897_rgb.tif,25864_10897_dem.tif,25864_10897_label.tif,1.0,0
26363_11422_rgb.tif,26363_11422_dem.tif,26363_11422_label.tif,1.0,0
26424_11048_rgb.tif,26424_11048_dem.tif,26424_11048_label.tif,1.0,0
26460_11465_rgb.tif,26460_11465_dem.tif,26460_11465_label.tif,1.0,0
25705_10949_rgb.tif,25705_10949_dem.tif,25705_10949_label.tif,1.0,0
26010_10925_rgb.tif,26010_10925_dem.tif,26010_10925_label.tif,1.0,0
25994_10956_rgb.tif,25994_10956_dem.tif,25994_10956_label.tif,1.0,0
25985_11027_rgb.tif,25985_11027_dem.tif,25985_11027_label.tif,1.0,0
26402_11173_rgb.tif,26402_11173_dem.tif,26402_11173_label.tif,1.0,0
26367_11327_rgb.tif,26367_11327_dem.tif,26367_11327_label.tif,1.0,0
25844_10834_rgb.tif,25844_10834_dem.tif,25844_10834_label.tif,1.0,0
25796_11242_rgb.tif,25796_11242_dem.tif,25796_11242_label.tif,1.0,0
26136_10998_rgb.tif,26136_10998_dem.tif,26136_10998_label.tif,1.0,0
26484_11414_rgb.tif,26484_11414_dem.tif,26484_11414_label.tif,1.0,0
26401_11432_rgb.tif,26401_11432_dem.tif,26401_11432_label.tif,1.0,0
26317_10878_rgb.tif,26317_10878_dem.tif,26317_10878_label.tif,1.0,0
26202_11000_rgb.tif,26202_11000_dem.tif,26202_11000_label.tif,1.0,0
26654_11397_rgb.tif,26654_11397_dem.tif,26654_11397_label.tif,1.0,0
25866_11333_rgb.tif,25866_11333_dem.tif,25866_11333_label.tif,1.0,0
25984_10938_rgb.tif,25984_10938_dem.tif,25984_10938_label.tif,1.0,0
26053_10907_rgb.tif,26053_10907_dem.tif,26053_10907_label.tif,1.0,0
26140_11010_rgb.tif,26140_11010_dem.tif,26140_11010_label.tif,1.0,0
25660_11109_rgb.tif,25660_11109_dem.tif,25660_11109_label.tif,1.0,0
26469_11209_rgb.tif,26469_11209_dem.tif,26469_11209_label.tif,1.0,0
25829_11229_rgb.tif,25829_11229_dem.tif,25829_11229_label.tif,1.0,0
26302_11007_rgb.tif,26302_11007_dem.tif,26302_11007_label.tif,1.0,0
26126_11244_rgb.tif,26126_11244_dem.tif,26126_11244_label.tif,1.0,0
